topology,mixing_strategy,num_nodes,seed,k_target,round,node_id,accuracy,degree
ER,uniform,30,42,4,20,28,69.96,1
ER,uniform,30,42,4,20,29,73.98,3
ER,uniform,30,42,4,21,0,69.25,4
ER,uniform,30,42,4,21,1,71.41,3
ER,uniform,30,42,4,21,2,70.33,4
ER,uniform,30,42,4,21,3,72.76,3
ER,uniform,30,42,4,21,4,71.9,4
ER,uniform,30,42,4,21,5,72.7,4
ER,uniform,30,42,4,21,6,72.92,3
ER,uniform,30,42,4,21,7,71.8,1
ER,uniform,30,42,4,21,8,73.43,7
ER,uniform,30,42,4,21,9,71.95,4
ER,uniform,30,42,4,21,10,73.7,2
ER,uniform,30,42,4,21,11,70.5,4
ER,uniform,30,42,4,21,12,72.14,3
ER,uniform,30,42,4,21,13,70.12,2
ER,uniform,30,42,4,21,14,70.63,3
ER,uniform,30,42,4,21,15,72.46,4
ER,uniform,30,42,4,21,16,71.48,4
ER,uniform,30,42,4,21,17,71.14,3
ER,uniform,30,42,4,21,18,74.92,7
ER,uniform,30,42,4,21,19,69.91,1
ER,uniform,30,42,4,21,20,73.19,4
ER,uniform,30,42,4,21,21,70.34,3
ER,uniform,30,42,4,21,22,71.61,4
ER,uniform,30,42,4,21,23,72.88,2
ER,uniform,30,42,4,21,24,72.53,2
ER,uniform,30,42,4,21,25,71.12,5
ER,uniform,30,42,4,21,26,70.82,5
ER,uniform,30,42,4,21,27,70.07,3
ER,uniform,30,42,4,21,28,69.93,1
ER,uniform,30,42,4,21,29,74.6,3
ER,uniform,30,42,4,22,0,70.9,4
ER,uniform,30,42,4,22,1,72.0,3
ER,uniform,30,42,4,22,2,71.72,4
ER,uniform,30,42,4,22,3,72.63,3
ER,uniform,30,42,4,22,4,72.44,4
ER,uniform,30,42,4,22,5,72.4,4
ER,uniform,30,42,4,22,6,73.53,3
ER,uniform,30,42,4,22,7,72.2,1
ER,uniform,30,42,4,22,8,73.37,7
ER,uniform,30,42,4,22,9,72.31,4
ER,uniform,30,42,4,22,10,73.45,2
ER,uniform,30,42,4,22,11,70.72,4
ER,uniform,30,42,4,22,12,73.74,3
ER,uniform,30,42,4,22,13,70.07,2
ER,uniform,30,42,4,22,14,72.06,3
ER,uniform,30,42,4,22,15,73.36,4
ER,uniform,30,42,4,22,16,72.01,4
ER,uniform,30,42,4,22,17,71.49,3
ER,uniform,30,42,4,22,18,74.99,7
ER,uniform,30,42,4,22,19,69.17,1
ER,uniform,30,42,4,22,20,73.74,4
ER,uniform,30,42,4,22,21,70.95,3
ER,uniform,30,42,4,22,22,72.09,4
ER,uniform,30,42,4,22,23,72.31,2
ER,uniform,30,42,4,22,24,71.08,2
ER,uniform,30,42,4,22,25,71.88,5
ER,uniform,30,42,4,22,26,71.54,5
ER,uniform,30,42,4,22,27,72.37,3
ER,uniform,30,42,4,22,28,70.46,1
ER,uniform,30,42,4,22,29,74.53,3
ER,uniform,30,42,4,23,0,70.12,4
ER,uniform,30,42,4,23,1,71.93,3
ER,uniform,30,42,4,23,2,71.16,4
ER,uniform,30,42,4,23,3,72.46,3
ER,uniform,30,42,4,23,4,73.06,4
ER,uniform,30,42,4,23,5,73.16,4
ER,uniform,30,42,4,23,6,73.29,3
ER,uniform,30,42,4,23,7,72.82,1
ER,uniform,30,42,4,23,8,74.12,7
ER,uniform,30,42,4,23,9,73.07,4
ER,uniform,30,42,4,23,10,72.91,2
ER,uniform,30,42,4,23,11,72.5,4
ER,uniform,30,42,4,23,12,72.51,3
ER,uniform,30,42,4,23,13,70.78,2
ER,uniform,30,42,4,23,14,71.76,3
ER,uniform,30,42,4,23,15,73.39,4
ER,uniform,30,42,4,23,16,72.12,4
ER,uniform,30,42,4,23,17,73.17,3
ER,uniform,30,42,4,23,18,75.3,7
ER,uniform,30,42,4,23,19,70.56,1
ER,uniform,30,42,4,23,20,73.61,4
ER,uniform,30,42,4,23,21,70.3,3
ER,uniform,30,42,4,23,22,72.97,4
ER,uniform,30,42,4,23,23,72.24,2
ER,uniform,30,42,4,23,24,72.64,2
ER,uniform,30,42,4,23,25,71.66,5
ER,uniform,30,42,4,23,26,71.63,5
ER,uniform,30,42,4,23,27,71.33,3
ER,uniform,30,42,4,23,28,70.9,1
ER,uniform,30,42,4,23,29,74.63,3
ER,uniform,30,42,4,24,0,71.49,4
ER,uniform,30,42,4,24,1,72.43,3
ER,uniform,30,42,4,24,2,71.97,4
ER,uniform,30,42,4,24,3,73.23,3
ER,uniform,30,42,4,24,4,73.33,4
ER,uniform,30,42,4,24,5,74.5,4
ER,uniform,30,42,4,24,6,73.45,3
ER,uniform,30,42,4,24,7,73.09,1
ER,uniform,30,42,4,24,8,74.31,7
ER,uniform,30,42,4,24,9,73.13,4
ER,uniform,30,42,4,24,10,74.01,2
ER,uniform,30,42,4,24,11,71.4,4
ER,uniform,30,42,4,24,12,73.88,3
ER,uniform,30,42,4,24,13,70.73,2
ER,uniform,30,42,4,24,14,72.6,3
ER,uniform,30,42,4,24,15,73.64,4
ER,uniform,30,42,4,24,16,72.89,4
ER,uniform,30,42,4,24,17,72.84,3
ER,uniform,30,42,4,24,18,75.54,7
ER,uniform,30,42,4,24,19,70.33,1
ER,uniform,30,42,4,24,20,74.38,4
ER,uniform,30,42,4,24,21,71.67,3
ER,uniform,30,42,4,24,22,72.75,4
ER,uniform,30,42,4,24,23,73.64,2
ER,uniform,30,42,4,24,24,71.86,2
ER,uniform,30,42,4,24,25,72.43,5
ER,uniform,30,42,4,24,26,72.46,5
ER,uniform,30,42,4,24,27,70.51,3
ER,uniform,30,42,4,24,28,70.23,1
ER,uniform,30,42,4,24,29,74.78,3
ER,uniform,30,42,4,25,0,71.2,4
ER,uniform,30,42,4,25,1,72.99,3
ER,uniform,30,42,4,25,2,71.9,4
ER,uniform,30,42,4,25,3,73.02,3
ER,uniform,30,42,4,25,4,73.3,4
ER,uniform,30,42,4,25,5,74.46,4
ER,uniform,30,42,4,25,6,73.87,3
ER,uniform,30,42,4,25,7,73.62,1
ER,uniform,30,42,4,25,8,74.1,7
ER,uniform,30,42,4,25,9,73.62,4
ER,uniform,30,42,4,25,10,73.76,2
ER,uniform,30,42,4,25,11,71.71,4
ER,uniform,30,42,4,25,12,73.48,3
ER,uniform,30,42,4,25,13,71.51,2
ER,uniform,30,42,4,25,14,72.86,3
ER,uniform,30,42,4,25,15,73.53,4
ER,uniform,30,42,4,25,16,73.09,4
ER,uniform,30,42,4,25,17,72.63,3
ER,uniform,30,42,4,25,18,75.7,7
ER,uniform,30,42,4,25,19,69.62,1
ER,uniform,30,42,4,25,20,74.46,4
ER,uniform,30,42,4,25,21,71.96,3
ER,uniform,30,42,4,25,22,73.28,4
ER,uniform,30,42,4,25,23,73.54,2
ER,uniform,30,42,4,25,24,73.48,2
ER,uniform,30,42,4,25,25,72.55,5
ER,uniform,30,42,4,25,26,71.92,5
ER,uniform,30,42,4,25,27,72.16,3
ER,uniform,30,42,4,25,28,71.37,1
ER,uniform,30,42,4,25,29,74.5,3
ER,uniform,30,42,4,26,0,72.36,4
ER,uniform,30,42,4,26,1,72.67,3
ER,uniform,30,42,4,26,2,72.51,4
ER,uniform,30,42,4,26,3,74.13,3
ER,uniform,30,42,4,26,4,73.33,4
ER,uniform,30,42,4,26,5,74.16,4
ER,uniform,30,42,4,26,6,74.44,3
ER,uniform,30,42,4,26,7,73.08,1
ER,uniform,30,42,4,26,8,74.89,7
ER,uniform,30,42,4,26,9,73.18,4
ER,uniform,30,42,4,26,10,75.0,2
ER,uniform,30,42,4,26,11,71.86,4
ER,uniform,30,42,4,26,12,73.7,3
ER,uniform,30,42,4,26,13,71.58,2
ER,uniform,30,42,4,26,14,73.27,3
ER,uniform,30,42,4,26,15,74.42,4
ER,uniform,30,42,4,26,16,73.25,4
ER,uniform,30,42,4,26,17,72.2,3
ER,uniform,30,42,4,26,18,76.08,7
ER,uniform,30,42,4,26,19,71.47,1
ER,uniform,30,42,4,26,20,74.79,4
ER,uniform,30,42,4,26,21,72.41,3
ER,uniform,30,42,4,26,22,72.83,4
ER,uniform,30,42,4,26,23,73.84,2
ER,uniform,30,42,4,26,24,73.05,2
ER,uniform,30,42,4,26,25,72.95,5
ER,uniform,30,42,4,26,26,72.57,5
ER,uniform,30,42,4,26,27,72.56,3
ER,uniform,30,42,4,26,28,70.45,1
ER,uniform,30,42,4,26,29,75.93,3
ER,uniform,30,42,4,27,0,71.68,4
ER,uniform,30,42,4,27,1,73.4,3
ER,uniform,30,42,4,27,2,72.3,4
ER,uniform,30,42,4,27,3,74.26,3
ER,uniform,30,42,4,27,4,73.79,4
ER,uniform,30,42,4,27,5,74.66,4
ER,uniform,30,42,4,27,6,74.41,3
ER,uniform,30,42,4,27,7,74.18,1
ER,uniform,30,42,4,27,8,74.77,7
ER,uniform,30,42,4,27,9,73.92,4
ER,uniform,30,42,4,27,10,74.88,2
ER,uniform,30,42,4,27,11,71.93,4
ER,uniform,30,42,4,27,12,73.98,3
ER,uniform,30,42,4,27,13,71.44,2
ER,uniform,30,42,4,27,14,73.41,3
ER,uniform,30,42,4,27,15,74.47,4
ER,uniform,30,42,4,27,16,73.81,4
ER,uniform,30,42,4,27,17,72.77,3
ER,uniform,30,42,4,27,18,76.15,7
ER,uniform,30,42,4,27,19,71.87,1
ER,uniform,30,42,4,27,20,75.13,4
ER,uniform,30,42,4,27,21,72.44,3
ER,uniform,30,42,4,27,22,73.84,4
ER,uniform,30,42,4,27,23,74.45,2
ER,uniform,30,42,4,27,24,73.78,2
ER,uniform,30,42,4,27,25,73.22,5
ER,uniform,30,42,4,27,26,72.88,5
ER,uniform,30,42,4,27,27,73.18,3
ER,uniform,30,42,4,27,28,70.16,1
ER,uniform,30,42,4,27,29,75.47,3
ER,uniform,30,42,4,28,0,72.05,4
ER,uniform,30,42,4,28,1,73.13,3
ER,uniform,30,42,4,28,2,72.07,4
ER,uniform,30,42,4,28,3,74.24,3
ER,uniform,30,42,4,28,4,74.24,4
ER,uniform,30,42,4,28,5,74.34,4
ER,uniform,30,42,4,28,6,73.85,3
ER,uniform,30,42,4,28,7,73.74,1
ER,uniform,30,42,4,28,8,75.53,7
ER,uniform,30,42,4,28,9,74.86,4
ER,uniform,30,42,4,28,10,75.16,2
ER,uniform,30,42,4,28,11,73.12,4
ER,uniform,30,42,4,28,12,73.58,3
ER,uniform,30,42,4,28,13,72.35,2
ER,uniform,30,42,4,28,14,74.23,3
ER,uniform,30,42,4,28,15,75.43,4
ER,uniform,30,42,4,28,16,74.24,4
ER,uniform,30,42,4,28,17,73.8,3
ER,uniform,30,42,4,28,18,76.17,7
ER,uniform,30,42,4,28,19,71.26,1
ER,uniform,30,42,4,28,20,75.48,4
ER,uniform,30,42,4,28,21,72.94,3
ER,uniform,30,42,4,28,22,74.17,4
ER,uniform,30,42,4,28,23,74.1,2
ER,uniform,30,42,4,28,24,72.63,2
ER,uniform,30,42,4,28,25,72.84,5
ER,uniform,30,42,4,28,26,73.93,5
ER,uniform,30,42,4,28,27,72.94,3
ER,uniform,30,42,4,28,28,72.41,1
ER,uniform,30,42,4,28,29,75.59,3
ER,uniform,30,42,4,29,0,72.51,4
ER,uniform,30,42,4,29,1,73.61,3
ER,uniform,30,42,4,29,2,73.11,4
ER,uniform,30,42,4,29,3,74.8,3
ER,uniform,30,42,4,29,4,74.73,4
ER,uniform,30,42,4,29,5,74.47,4
ER,uniform,30,42,4,29,6,74.94,3
ER,uniform,30,42,4,29,7,74.53,1
ER,uniform,30,42,4,29,8,75.4,7
ER,uniform,30,42,4,29,9,75.19,4
ER,uniform,30,42,4,29,10,75.37,2
ER,uniform,30,42,4,29,11,73.11,4
ER,uniform,30,42,4,29,12,75.16,3
ER,uniform,30,42,4,29,13,72.15,2
ER,uniform,30,42,4,29,14,73.13,3
ER,uniform,30,42,4,29,15,75.37,4
ER,uniform,30,42,4,29,16,74.47,4
ER,uniform,30,42,4,29,17,74.34,3
ER,uniform,30,42,4,29,18,76.46,7
ER,uniform,30,42,4,29,19,72.32,1
ER,uniform,30,42,4,29,20,75.65,4
ER,uniform,30,42,4,29,21,72.97,3
ER,uniform,30,42,4,29,22,74.52,4
ER,uniform,30,42,4,29,23,74.19,2
ER,uniform,30,42,4,29,24,74.39,2
ER,uniform,30,42,4,29,25,73.81,5
ER,uniform,30,42,4,29,26,74.23,5
ER,uniform,30,42,4,29,27,73.33,3
ER,uniform,30,42,4,29,28,72.79,1
ER,uniform,30,42,4,29,29,75.26,3
ER,uniform,30,42,4,30,0,72.67,4
ER,uniform,30,42,4,30,1,74.21,3
ER,uniform,30,42,4,30,2,73.3,4
ER,uniform,30,42,4,30,3,74.2,3
ER,uniform,30,42,4,30,4,75.09,4
ER,uniform,30,42,4,30,5,74.96,4
ER,uniform,30,42,4,30,6,75.09,3
ER,uniform,30,42,4,30,7,74.71,1
ER,uniform,30,42,4,30,8,75.46,7
ER,uniform,30,42,4,30,9,75.1,4
ER,uniform,30,42,4,30,10,75.47,2
ER,uniform,30,42,4,30,11,73.85,4
ER,uniform,30,42,4,30,12,74.87,3
ER,uniform,30,42,4,30,13,72.06,2
ER,uniform,30,42,4,30,14,74.76,3
ER,uniform,30,42,4,30,15,75.59,4
ER,uniform,30,42,4,30,16,74.14,4
ER,uniform,30,42,4,30,17,75.1,3
ER,uniform,30,42,4,30,18,76.59,7
ER,uniform,30,42,4,30,19,72.29,1
ER,uniform,30,42,4,30,20,75.55,4
ER,uniform,30,42,4,30,21,73.83,3
ER,uniform,30,42,4,30,22,74.66,4
ER,uniform,30,42,4,30,23,74.5,2
ER,uniform,30,42,4,30,24,74.4,2
ER,uniform,30,42,4,30,25,73.73,5
ER,uniform,30,42,4,30,26,73.91,5
ER,uniform,30,42,4,30,27,74.09,3
ER,uniform,30,42,4,30,28,72.37,1
ER,uniform,30,42,4,30,29,75.97,3
ER,uniform,30,42,4,31,0,72.76,4
ER,uniform,30,42,4,31,1,74.38,3
ER,uniform,30,42,4,31,2,73.66,4
ER,uniform,30,42,4,31,3,75.22,3
ER,uniform,30,42,4,31,4,74.73,4
ER,uniform,30,42,4,31,5,74.56,4
ER,uniform,30,42,4,31,6,75.14,3
ER,uniform,30,42,4,31,7,74.65,1
ER,uniform,30,42,4,31,8,75.3,7
ER,uniform,30,42,4,31,9,74.75,4
ER,uniform,30,42,4,31,10,75.79,2
ER,uniform,30,42,4,31,11,73.27,4
ER,uniform,30,42,4,31,12,75.55,3
ER,uniform,30,42,4,31,13,72.51,2
ER,uniform,30,42,4,31,14,71.95,3
ER,uniform,30,42,4,31,15,75.25,4
ER,uniform,30,42,4,31,16,73.87,4
ER,uniform,30,42,4,31,17,74.58,3
ER,uniform,30,42,4,31,18,76.77,7
ER,uniform,30,42,4,31,19,73.19,1
ER,uniform,30,42,4,31,20,75.96,4
ER,uniform,30,42,4,31,21,73.35,3
ER,uniform,30,42,4,31,22,74.62,4
ER,uniform,30,42,4,31,23,75.09,2
ER,uniform,30,42,4,31,24,74.99,2
ER,uniform,30,42,4,31,25,73.89,5
ER,uniform,30,42,4,31,26,73.91,5
ER,uniform,30,42,4,31,27,73.59,3
ER,uniform,30,42,4,31,28,73.93,1
ER,uniform,30,42,4,31,29,75.95,3
ER,uniform,30,42,4,32,0,73.84,4
ER,uniform,30,42,4,32,1,74.79,3
ER,uniform,30,42,4,32,2,73.51,4
ER,uniform,30,42,4,32,3,74.96,3
ER,uniform,30,42,4,32,4,75.2,4
ER,uniform,30,42,4,32,5,75.41,4
ER,uniform,30,42,4,32,6,75.69,3
ER,uniform,30,42,4,32,7,74.72,1
ER,uniform,30,42,4,32,8,75.76,7
ER,uniform,30,42,4,32,9,74.95,4
ER,uniform,30,42,4,32,10,76.17,2
ER,uniform,30,42,4,32,11,73.41,4
ER,uniform,30,42,4,32,12,75.88,3
ER,uniform,30,42,4,32,13,72.6,2
ER,uniform,30,42,4,32,14,73.66,3
ER,uniform,30,42,4,32,15,74.76,4
ER,uniform,30,42,4,32,16,75.04,4
ER,uniform,30,42,4,32,17,75.47,3
ER,uniform,30,42,4,32,18,76.84,7
ER,uniform,30,42,4,32,19,72.42,1
ER,uniform,30,42,4,32,20,76.14,4
ER,uniform,30,42,4,32,21,73.69,3
ER,uniform,30,42,4,32,22,74.16,4
ER,uniform,30,42,4,32,23,74.85,2
ER,uniform,30,42,4,32,24,74.97,2
ER,uniform,30,42,4,32,25,74.63,5
ER,uniform,30,42,4,32,26,74.28,5
ER,uniform,30,42,4,32,27,72.31,3
ER,uniform,30,42,4,32,28,72.9,1
ER,uniform,30,42,4,32,29,76.4,3
ER,uniform,30,42,4,33,0,74.45,4
ER,uniform,30,42,4,33,1,74.9,3
ER,uniform,30,42,4,33,2,74.4,4
ER,uniform,30,42,4,33,3,75.3,3
ER,uniform,30,42,4,33,4,75.59,4
ER,uniform,30,42,4,33,5,75.1,4
ER,uniform,30,42,4,33,6,76.32,3
ER,uniform,30,42,4,33,7,74.96,1
ER,uniform,30,42,4,33,8,76.02,7
ER,uniform,30,42,4,33,9,75.18,4
ER,uniform,30,42,4,33,10,76.18,2
ER,uniform,30,42,4,33,11,73.09,4
ER,uniform,30,42,4,33,12,76.05,3
ER,uniform,30,42,4,33,13,72.33,2
ER,uniform,30,42,4,33,14,73.28,3
ER,uniform,30,42,4,33,15,74.89,4
ER,uniform,30,42,4,33,16,74.47,4
ER,uniform,30,42,4,33,17,75.26,3
ER,uniform,30,42,4,33,18,77.02,7
ER,uniform,30,42,4,33,19,73.04,1
ER,uniform,30,42,4,33,20,76.24,4
ER,uniform,30,42,4,33,21,74.06,3
ER,uniform,30,42,4,33,22,74.44,4
ER,uniform,30,42,4,33,23,74.43,2
ER,uniform,30,42,4,33,24,73.57,2
ER,uniform,30,42,4,33,25,74.96,5
ER,uniform,30,42,4,33,26,74.15,5
ER,uniform,30,42,4,33,27,73.48,3
ER,uniform,30,42,4,33,28,73.4,1
ER,uniform,30,42,4,33,29,76.41,3
ER,uniform,30,42,4,34,0,73.74,4
ER,uniform,30,42,4,34,1,74.55,3
ER,uniform,30,42,4,34,2,73.72,4
ER,uniform,30,42,4,34,3,75.97,3
ER,uniform,30,42,4,34,4,75.76,4
ER,uniform,30,42,4,34,5,74.67,4
ER,uniform,30,42,4,34,6,75.48,3
ER,uniform,30,42,4,34,7,74.94,1
ER,uniform,30,42,4,34,8,76.61,7
ER,uniform,30,42,4,34,9,75.46,4
ER,uniform,30,42,4,34,10,75.92,2
ER,uniform,30,42,4,34,11,73.61,4
ER,uniform,30,42,4,34,12,75.66,3
ER,uniform,30,42,4,34,13,72.6,2
ER,uniform,30,42,4,34,14,72.71,3
ER,uniform,30,42,4,34,15,75.5,4
ER,uniform,30,42,4,34,16,75.33,4
ER,uniform,30,42,4,34,17,75.65,3
ER,uniform,30,42,4,34,18,77.18,7
ER,uniform,30,42,4,34,19,73.13,1
ER,uniform,30,42,4,34,20,76.71,4
ER,uniform,30,42,4,34,21,74.7,3
ER,uniform,30,42,4,34,22,74.95,4
ER,uniform,30,42,4,34,23,74.38,2
ER,uniform,30,42,4,34,24,74.72,2
ER,uniform,30,42,4,34,25,74.06,5
ER,uniform,30,42,4,34,26,74.51,5
ER,uniform,30,42,4,34,27,72.61,3
ER,uniform,30,42,4,34,28,73.87,1
ER,uniform,30,42,4,34,29,77.11,3
ER,uniform,30,42,4,35,0,74.99,4
ER,uniform,30,42,4,35,1,75.97,3
ER,uniform,30,42,4,35,2,74.24,4
ER,uniform,30,42,4,35,3,74.9,3
ER,uniform,30,42,4,35,4,75.96,4
ER,uniform,30,42,4,35,5,76.34,4
ER,uniform,30,42,4,35,6,75.74,3
ER,uniform,30,42,4,35,7,75.21,1
ER,uniform,30,42,4,35,8,76.22,7
ER,uniform,30,42,4,35,9,74.73,4
ER,uniform,30,42,4,35,10,76.45,2
ER,uniform,30,42,4,35,11,74.5,4
ER,uniform,30,42,4,35,12,76.45,3
ER,uniform,30,42,4,35,13,73.47,2
ER,uniform,30,42,4,35,14,73.15,3
ER,uniform,30,42,4,35,15,75.55,4
ER,uniform,30,42,4,35,16,75.39,4
ER,uniform,30,42,4,35,17,75.94,3
ER,uniform,30,42,4,35,18,77.18,7
ER,uniform,30,42,4,35,19,73.21,1
ER,uniform,30,42,4,35,20,76.46,4
ER,uniform,30,42,4,35,21,74.8,3
ER,uniform,30,42,4,35,22,75.9,4
ER,uniform,30,42,4,35,23,75.83,2
ER,uniform,30,42,4,35,24,75.69,2
ER,uniform,30,42,4,35,25,74.04,5
ER,uniform,30,42,4,35,26,74.41,5
ER,uniform,30,42,4,35,27,73.65,3
ER,uniform,30,42,4,35,28,72.67,1
ER,uniform,30,42,4,35,29,76.46,3
ER,uniform,30,42,4,36,0,75.28,4
ER,uniform,30,42,4,36,1,75.91,3
ER,uniform,30,42,4,36,2,74.96,4
ER,uniform,30,42,4,36,3,75.75,3
ER,uniform,30,42,4,36,4,76.13,4
ER,uniform,30,42,4,36,5,75.97,4
ER,uniform,30,42,4,36,6,75.59,3
ER,uniform,30,42,4,36,7,75.95,1
ER,uniform,30,42,4,36,8,76.55,7
ER,uniform,30,42,4,36,9,75.14,4
ER,uniform,30,42,4,36,10,76.77,2
ER,uniform,30,42,4,36,11,73.38,4
ER,uniform,30,42,4,36,12,76.78,3
ER,uniform,30,42,4,36,13,72.71,2
ER,uniform,30,42,4,36,14,73.29,3
ER,uniform,30,42,4,36,15,75.38,4
ER,uniform,30,42,4,36,16,75.36,4
ER,uniform,30,42,4,36,17,75.59,3
ER,uniform,30,42,4,36,18,77.28,7
ER,uniform,30,42,4,36,19,71.64,1
ER,uniform,30,42,4,36,20,76.68,4
ER,uniform,30,42,4,36,21,74.98,3
ER,uniform,30,42,4,36,22,74.74,4
ER,uniform,30,42,4,36,23,75.87,2
ER,uniform,30,42,4,36,24,72.98,2
ER,uniform,30,42,4,36,25,75.63,5
ER,uniform,30,42,4,36,26,74.25,5
ER,uniform,30,42,4,36,27,73.74,3
ER,uniform,30,42,4,36,28,73.56,1
ER,uniform,30,42,4,36,29,75.96,3
ER,uniform,30,42,4,37,0,74.22,4
ER,uniform,30,42,4,37,1,75.91,3
ER,uniform,30,42,4,37,2,74.44,4
ER,uniform,30,42,4,37,3,76.37,3
ER,uniform,30,42,4,37,4,75.41,4
ER,uniform,30,42,4,37,5,76.9,4
ER,uniform,30,42,4,37,6,75.82,3
ER,uniform,30,42,4,37,7,75.81,1
ER,uniform,30,42,4,37,8,76.82,7
ER,uniform,30,42,4,37,9,75.4,4
ER,uniform,30,42,4,37,10,76.81,2
ER,uniform,30,42,4,37,11,74.73,4
ER,uniform,30,42,4,37,12,76.76,3
ER,uniform,30,42,4,37,13,73.75,2
ER,uniform,30,42,4,37,14,73.91,3
ER,uniform,30,42,4,37,15,75.29,4
ER,uniform,30,42,4,37,16,74.59,4
ER,uniform,30,42,4,37,17,76.23,3
ER,uniform,30,42,4,37,18,77.4,7
ER,uniform,30,42,4,37,19,73.42,1
ER,uniform,30,42,4,37,20,76.65,4
ER,uniform,30,42,4,37,21,73.73,3
ER,uniform,30,42,4,37,22,76.08,4
ER,uniform,30,42,4,37,23,75.65,2
ER,uniform,30,42,4,37,24,75.35,2
ER,uniform,30,42,4,37,25,75.18,5
ER,uniform,30,42,4,37,26,74.51,5
ER,uniform,30,42,4,37,27,74.28,3
ER,uniform,30,42,4,37,28,74.01,1
ER,uniform,30,42,4,37,29,76.8,3
ER,uniform,30,42,4,38,0,74.6,4
ER,uniform,30,42,4,38,1,75.95,3
ER,uniform,30,42,4,38,2,74.51,4
ER,uniform,30,42,4,38,3,75.84,3
ER,uniform,30,42,4,38,4,76.38,4
ER,uniform,30,42,4,38,5,75.58,4
ER,uniform,30,42,4,38,6,76.65,3
ER,uniform,30,42,4,38,7,75.56,1
ER,uniform,30,42,4,38,8,76.48,7
ER,uniform,30,42,4,38,9,75.52,4
ER,uniform,30,42,4,38,10,77.03,2
ER,uniform,30,42,4,38,11,73.75,4
ER,uniform,30,42,4,38,12,77.14,3
ER,uniform,30,42,4,38,13,73.65,2
ER,uniform,30,42,4,38,14,74.03,3
ER,uniform,30,42,4,38,15,75.94,4
ER,uniform,30,42,4,38,16,75.67,4
ER,uniform,30,42,4,38,17,75.76,3
ER,uniform,30,42,4,38,18,77.67,7
ER,uniform,30,42,4,38,19,73.41,1
ER,uniform,30,42,4,38,20,77.23,4
ER,uniform,30,42,4,38,21,74.94,3
ER,uniform,30,42,4,38,22,75.37,4
ER,uniform,30,42,4,38,23,75.33,2
ER,uniform,30,42,4,38,24,73.99,2
ER,uniform,30,42,4,38,25,75.17,5
ER,uniform,30,42,4,38,26,74.86,5
ER,uniform,30,42,4,38,27,73.96,3
ER,uniform,30,42,4,38,28,75.49,1
ER,uniform,30,42,4,38,29,76.59,3
ER,uniform,30,42,4,39,0,75.13,4
ER,uniform,30,42,4,39,1,76.45,3
ER,uniform,30,42,4,39,2,74.73,4
ER,uniform,30,42,4,39,3,76.25,3
ER,uniform,30,42,4,39,4,76.51,4
ER,uniform,30,42,4,39,5,76.97,4
ER,uniform,30,42,4,39,6,76.76,3
ER,uniform,30,42,4,39,7,75.88,1
ER,uniform,30,42,4,39,8,77.05,7
ER,uniform,30,42,4,39,9,76.12,4
ER,uniform,30,42,4,39,10,77.02,2
ER,uniform,30,42,4,39,11,74.63,4
ER,uniform,30,42,4,39,12,77.37,3
ER,uniform,30,42,4,39,13,74.13,2
ER,uniform,30,42,4,39,14,73.86,3
ER,uniform,30,42,4,39,15,75.84,4
ER,uniform,30,42,4,39,16,75.4,4
ER,uniform,30,42,4,39,17,76.43,3
ER,uniform,30,42,4,39,18,77.66,7
ER,uniform,30,42,4,39,19,74.76,1
ER,uniform,30,42,4,39,20,77.13,4
ER,uniform,30,42,4,39,21,74.85,3
ER,uniform,30,42,4,39,22,76.36,4
ER,uniform,30,42,4,39,23,75.18,2
ER,uniform,30,42,4,39,24,73.57,2
ER,uniform,30,42,4,39,25,75.65,5
ER,uniform,30,42,4,39,26,75.94,5
ER,uniform,30,42,4,39,27,73.63,3
ER,uniform,30,42,4,39,28,74.52,1
ER,uniform,30,42,4,39,29,77.19,3
ER,uniform,30,42,4,40,0,76.64,4
ER,uniform,30,42,4,40,1,76.83,3
ER,uniform,30,42,4,40,2,75.51,4
ER,uniform,30,42,4,40,3,77.33,3
ER,uniform,30,42,4,40,4,76.69,4
ER,uniform,30,42,4,40,5,77.13,4
ER,uniform,30,42,4,40,6,77.41,3
ER,uniform,30,42,4,40,7,76.5,1
ER,uniform,30,42,4,40,8,77.46,7
ER,uniform,30,42,4,40,9,76.99,4
ER,uniform,30,42,4,40,10,77.62,2
ER,uniform,30,42,4,40,11,74.79,4
ER,uniform,30,42,4,40,12,77.44,3
ER,uniform,30,42,4,40,13,73.98,2
ER,uniform,30,42,4,40,14,74.21,3
ER,uniform,30,42,4,40,15,76.54,4
ER,uniform,30,42,4,40,16,76.56,4
ER,uniform,30,42,4,40,17,76.04,3
ER,uniform,30,42,4,40,18,77.87,7
ER,uniform,30,42,4,40,19,73.95,1
ER,uniform,30,42,4,40,20,77.41,4
ER,uniform,30,42,4,40,21,75.83,3
ER,uniform,30,42,4,40,22,76.63,4
ER,uniform,30,42,4,40,23,76.24,2
ER,uniform,30,42,4,40,24,75.37,2
ER,uniform,30,42,4,40,25,76.69,5
ER,uniform,30,42,4,40,26,75.86,5
ER,uniform,30,42,4,40,27,75.03,3
ER,uniform,30,42,4,40,28,75.6,1
ER,uniform,30,42,4,40,29,77.11,3
WS,uniform,30,42,4,1,0,20.18,4
WS,uniform,30,42,4,1,1,30.87,3
WS,uniform,30,42,4,1,2,30.23,4
WS,uniform,30,42,4,1,3,31.12,3
WS,uniform,30,42,4,1,4,21.84,4
